Datum;Aanhef;Voornaam;Achternaam;Leeftijd;E-mailadres;Facebook;Google;Zorgkaart;Independer;"Vergelijk Mondzorg";"Aangepaste doorverwijzing";Kliniekoverzicht;Telefoonboek;"Uitgenodigd op";"Beoordeeld op"
04-10-2016;Dr.;Jack;Smith;16;Jack_Smith@gmail.com;1;0;1;0;1;1;0;0;"19-09-2016 17:11";"19-09-2016 17:11"
04-10-2016;;John;Clinton;35;John_Clinton@gmail.com;0;1;1;0;0;0;1;1;"19-09-2016 16:11";"19-09-2016 16:11"
04-10-2016;;John;Gordon;5;John_Gordon@gmail.com;0;1;1;1;1;0;1;1;"19-09-2016 16:11";"19-09-2016 16:11"
04-10-2016;;George;Peterson;35;George_Peterson@gmail.com;1;1;0;0;0;0;1;0;"19-09-2016 15:11";"19-09-2016 15:11"
04-10-2016;Dr.;Andrew;Gordon;16;Andrew_Gordon@gmail.com;1;0;0;0;0;1;1;0;"19-09-2016 15:11";"19-09-2016 15:11"
04-10-2016;;Andrew;Gordon;5;Andrew_Gordon@gmail.com;0;1;1;1;0;0;0;1;"19-09-2016 14:59";"19-09-2016 14:59"
04-10-2016;Dr.;John;Clinton;0;John_Clinton@gmail.com;0;0;0;0;1;0;1;1;"19-09-2016 14:11";"19-09-2016 14:11"
04-10-2016;Mr.;Tom;Smith;0;Tom_Smith@gmail.com;1;1;0;0;1;1;0;0;"19-09-2016 14:11";"19-09-2016 14:11"
04-10-2016;Mr.;Tom;Doe;25;Tom_Doe@gmail.com;0;0;0;0;0;0;0;0;"19-09-2016 14:11";"19-09-2016 14:11"
04-10-2016;;Sam;Peterson;54;Sam_Peterson@gmail.com;1;0;0;0;0;0;0;1;"19-09-2016 13:11";"19-09-2016 13:11"
04-10-2016;Dr.;Roger;Peterson;54;Roger_Peterson@gmail.com;0;0;0;0;0;0;0;1;"19-09-2016 11:59";"19-09-2016 11:59"
04-10-2016;Dr.;George;Gordon;54;George_Gordon@gmail.com;1;1;0;0;0;0;0;0;"19-09-2016 11:59";"19-09-2016 11:59"
04-10-2016;Dr.;John;Clinton;35;John_Clinton@gmail.com;1;1;1;0;0;1;1;0;"19-09-2016 10:11";"19-09-2016 10:11"
04-10-2016;;Tom;Clinton;60;Tom_Clinton@gmail.com;0;0;1;0;0;0;0;0;"19-09-2016 09:59";"19-09-2016 09:59"
04-10-2016;Dr.;John;Eastwood;5;John_Eastwood@gmail.com;0;0;0;1;0;0;0;0;"19-09-2016 09:11";"19-09-2016 09:11"
04-10-2016;Dr.;Andrew;Gordon;0;Andrew_Gordon@gmail.com;0;0;0;1;1;1;0;0;"19-09-2016 08:59";"19-09-2016 08:59"
04-10-2016;Dr.;Sam;Burns;18;Sam_Burns@gmail.com;0;1;0;0;1;1;1;1;"19-09-2016 07:11";"19-09-2016 07:11"
04-10-2016;Mr.;William;Doe;60;William_Doe@gmail.com;1;0;1;0;0;1;1;0;"19-09-2016 07:00";"19-09-2016 07:00"
04-10-2016;Dr.;Bill;Smith;35;Bill_Smith@gmail.com;0;0;0;0;1;0;1;0;"19-09-2016 06:59";"19-09-2016 06:59"
04-10-2016;Mr.;Andrew;Eastwood;5;Andrew_Eastwood@gmail.com;1;0;1;1;0;1;1;1;"19-09-2016 06:59";"19-09-2016 06:59"
04-10-2016;Mr.;Sam;Peterson;16;Sam_Peterson@gmail.com;0;0;0;1;1;0;1;1;"19-09-2016 06:00";"19-09-2016 06:00"
04-10-2016;;Jack;Eastwood;60;Jack_Eastwood@gmail.com;1;0;1;0;0;0;0;1;"19-09-2016 06:00";"19-09-2016 06:00"
04-10-2016;;Roger;Peterson;35;Roger_Peterson@gmail.com;0;1;1;1;1;1;0;0;"19-09-2016 05:59";"19-09-2016 05:59"
04-10-2016;;Andrew;Doe;87;Andrew_Doe@gmail.com;0;1;0;1;0;1;0;0;"19-09-2016 00:00";"19-09-2016 00:00"
04-10-2016;Mr.;Sam;Burns;16;Sam_Burns@gmail.com;1;0;1;1;1;1;0;0;"18-09-2016 22:00";"18-09-2016 22:00"
04-10-2016;Dr.;Jack;Eastwood;5;Jack_Eastwood@gmail.com;0;0;0;0;0;0;0;1;"18-09-2016 22:00";"18-09-2016 22:00"
04-10-2016;Mr.;Jim;Peterson;87;Jim_Peterson@gmail.com;0;0;1;1;0;1;0;1;"18-09-2016 21:00";"18-09-2016 21:00"
04-10-2016;Dr.;William;Dent;18;William_Dent@gmail.com;1;0;0;0;0;1;0;1;"18-09-2016 18:30";"18-09-2016 18:30"
04-10-2016;Mr.;Roger;Gordon;60;Roger_Gordon@gmail.com;0;0;0;1;0;0;1;1;"18-09-2016 18:30";"18-09-2016 18:30"
04-10-2016;Dr.;Roger;Smith;35;Roger_Smith@gmail.com;0;0;0;0;1;0;1;1;"18-09-2016 17:30";"18-09-2016 17:30"
04-10-2016;;Jim;Eastwood;54;Jim_Eastwood@gmail.com;1;0;0;1;1;0;0;1;"18-09-2016 16:30";"18-09-2016 16:30"
04-10-2016;;George;Burns;18;George_Burns@gmail.com;0;1;1;0;0;1;1;1;"18-09-2016 14:44";"18-09-2016 14:44"
04-10-2016;;Bill;Clinton;54;Bill_Clinton@gmail.com;0;0;0;1;1;0;0;1;"18-09-2016 14:30";"18-09-2016 14:30"
04-10-2016;Mr.;Jack;Peterson;60;Jack_Peterson@gmail.com;0;0;1;0;0;1;0;0;"18-09-2016 14:13";"18-09-2016 14:13"
04-10-2016;Dr.;Jack;Smith;35;Jack_Smith@gmail.com;0;1;0;0;1;0;0;0;"18-09-2016 14:13";"18-09-2016 14:13"
04-10-2016;Dr.;Bill;Dent;35;Bill_Dent@gmail.com;0;0;1;0;1;1;1;1;"18-09-2016 13:13";"18-09-2016 13:13"
04-10-2016;Dr.;Jack;Doe;16;Jack_Doe@gmail.com;1;0;1;0;1;1;1;0;"18-09-2016 12:51";"18-09-2016 12:51"
04-10-2016;Dr.;John;Gordon;87;John_Gordon@gmail.com;1;1;0;0;0;0;1;0;"18-09-2016 12:30";"18-09-2016 12:30"
04-10-2016;Mr.;George;Burns;54;George_Burns@gmail.com;0;0;0;0;0;0;0;0;"18-09-2016 12:13";"18-09-2016 12:13"
04-10-2016;Dr.;Roger;Dent;35;Roger_Dent@gmail.com;0;0;0;0;0;0;0;0;"18-09-2016 11:44";"18-09-2016 11:44"
04-10-2016;Mr.;William;Gordon;54;William_Gordon@gmail.com;0;0;1;1;1;1;1;1;"18-09-2016 11:30";"18-09-2016 11:30"
04-10-2016;Dr.;Roger;Jackson;18;Roger_Jackson@gmail.com;0;1;1;0;0;0;0;1;"18-09-2016 11:02";"18-09-2016 11:02"
04-10-2016;;Roger;Jackson;18;Roger_Jackson@gmail.com;1;0;1;0;0;0;0;0;"18-09-2016 10:44";"18-09-2016 10:44"
04-10-2016;Dr.;Roger;Clinton;54;Roger_Clinton@gmail.com;0;1;0;1;0;1;1;1;"18-09-2016 10:13";"18-09-2016 10:13"
04-10-2016;;William;Clinton;60;William_Clinton@gmail.com;1;1;1;0;1;0;1;1;"18-09-2016 09:30";"18-09-2016 09:30"
04-10-2016;Mr.;Andrew;Dent;87;Andrew_Dent@gmail.com;1;1;0;0;0;0;0;0;"18-09-2016 07:13";"18-09-2016 07:13"
04-10-2016;Dr.;Andrew;Eastwood;54;Andrew_Eastwood@gmail.com;0;0;0;0;0;0;0;1;"18-09-2016 05:57";"18-09-2016 05:57"
04-10-2016;;William;Walker;21;William_Walker@gmail.com;1;1;1;1;0;0;0;1;"18-09-2016 04:44";"18-09-2016 04:44"
04-10-2016;Mr.;Bill;Smith;21;Bill_Smith@gmail.com;0;0;0;0;1;1;1;1;"18-09-2016 04:13";"18-09-2016 04:13"
04-10-2016;;Sam;Clinton;5;Sam_Clinton@gmail.com;0;1;0;1;1;1;0;1;"18-09-2016 03:57";"18-09-2016 03:57"
04-10-2016;Dr.;Jack;Peterson;87;Jack_Peterson@gmail.com;1;0;0;0;0;0;0;0;"18-09-2016 03:44";"18-09-2016 03:44"
04-10-2016;Mr.;Jack;Doe;54;Jack_Doe@gmail.com;0;0;0;0;0;1;0;0;"18-09-2016 02:52";"18-09-2016 02:52"
04-10-2016;Mr.;Jim;Jackson;35;Jim_Jackson@gmail.com;1;1;1;1;1;0;0;0;"18-09-2016 01:57";"18-09-2016 01:57"
04-10-2016;Mr.;George;Dent;16;George_Dent@gmail.com;1;0;1;1;1;1;0;0;"18-09-2016 01:01";"18-09-2016 01:01"
04-10-2016;;Roger;Smith;5;Roger_Smith@gmail.com;0;1;0;0;0;0;0;0;"18-09-2016 00:57";"18-09-2016 00:57"
04-10-2016;;Jack;Burns;21;Jack_Burns@gmail.com;0;0;0;0;0;1;0;0;"18-09-2016 00:02";"18-09-2016 00:02"
04-10-2016;Mr.;Jack;Burns;25;Jack_Burns@gmail.com;1;1;1;0;0;0;0;1;"17-09-2016 23:57";"17-09-2016 23:57"
04-10-2016;;John;Eastwood;5;John_Eastwood@gmail.com;1;0;1;1;1;1;1;1;"17-09-2016 23:57";"17-09-2016 23:57"
04-10-2016;Mr.;Andrew;Clinton;54;Andrew_Clinton@gmail.com;0;0;1;0;0;0;0;0;"17-09-2016 23:52";"17-09-2016 23:52"
04-10-2016;Dr.;Bill;Gordon;21;Bill_Gordon@gmail.com;1;0;0;0;0;1;0;0;"17-09-2016 21:57";"17-09-2016 21:57"
04-10-2016;;Andrew;Peterson;0;Andrew_Peterson@gmail.com;0;1;0;1;0;1;0;0;"17-09-2016 21:57";"17-09-2016 21:57"
04-10-2016;Mr.;George;Gordon;25;George_Gordon@gmail.com;0;1;1;0;0;1;0;0;"17-09-2016 20:57";"17-09-2016 20:57"
04-10-2016;Dr.;Jim;Burns;35;Jim_Burns@gmail.com;0;0;1;0;1;0;0;1;"17-09-2016 20:57";"17-09-2016 20:57"
04-10-2016;Dr.;Jack;Walker;21;Jack_Walker@gmail.com;0;0;0;1;1;0;0;1;"17-09-2016 20:52";"17-09-2016 20:52"
04-10-2016;Mr.;William;Jackson;18;William_Jackson@gmail.com;0;0;1;0;1;0;0;0;"17-09-2016 19:57";"17-09-2016 19:57"
04-10-2016;Dr.;George;Walker;87;George_Walker@gmail.com;0;0;0;1;0;1;0;0;"17-09-2016 18:01";"17-09-2016 18:01"
04-10-2016;Mr.;William;Smith;35;William_Smith@gmail.com;0;0;0;0;1;0;0;0;"17-09-2016 15:57";"17-09-2016 15:57"
04-10-2016;Dr.;Tom;Eastwood;60;Tom_Eastwood@gmail.com;0;1;0;1;1;0;1;0;"16-09-2016 17:20";"16-09-2016 17:20"
04-10-2016;Dr.;Tom;Dent;5;Tom_Dent@gmail.com;0;0;1;1;1;0;0;0;"16-09-2016 17:11";"16-09-2016 17:11"
04-10-2016;;John;Clinton;18;John_Clinton@gmail.com;0;1;0;0;0;0;1;0;"16-09-2016 15:20";"16-09-2016 15:20"
04-10-2016;Dr.;Tom;Peterson;60;Tom_Peterson@gmail.com;1;1;1;0;0;0;0;0;"16-09-2016 14:20";"16-09-2016 14:20"
04-10-2016;Dr.;John;Peterson;35;John_Peterson@gmail.com;0;1;0;1;0;0;1;1;"16-09-2016 13:11";"16-09-2016 13:11"
04-10-2016;Dr.;Jack;Peterson;60;Jack_Peterson@gmail.com;0;0;0;0;0;0;0;0;"16-09-2016 12:11";"16-09-2016 12:11"
04-10-2016;Mr.;Sam;Dent;0;Sam_Dent@gmail.com;1;0;1;1;1;1;0;0;"16-09-2016 11:11";"16-09-2016 11:11"
04-10-2016;Mr.;Sam;Doe;60;Sam_Doe@gmail.com;1;1;1;0;1;1;1;0;"16-09-2016 10:09";"16-09-2016 10:09"
04-10-2016;Mr.;Roger;Smith;16;Roger_Smith@gmail.com;1;1;0;1;0;1;1;0;"16-09-2016 09:50";"16-09-2016 09:50"
04-10-2016;Mr.;Andrew;Walker;35;Andrew_Walker@gmail.com;0;0;0;1;0;0;0;0;"16-09-2016 09:09";"16-09-2016 09:09"
04-10-2016;Mr.;Bill;Dent;5;Bill_Dent@gmail.com;1;1;0;1;1;0;1;1;"16-09-2016 08:11";"16-09-2016 08:11"
04-10-2016;;Sam;Dent;54;Sam_Dent@gmail.com;0;0;1;0;0;1;1;0;"16-09-2016 08:11";"16-09-2016 08:11"
04-10-2016;;Bill;Dent;16;Bill_Dent@gmail.com;0;0;0;0;0;0;0;1;"16-09-2016 07:11";"16-09-2016 07:11"
04-10-2016;Dr.;Roger;Eastwood;0;Roger_Eastwood@gmail.com;1;0;0;0;1;1;0;0;"16-09-2016 05:09";"16-09-2016 05:09"
04-10-2016;;Sam;Dent;0;Sam_Dent@gmail.com;0;0;0;1;0;0;1;1;"15-09-2016 17:56";"15-09-2016 17:56"
04-10-2016;;Jack;Walker;25;Jack_Walker@gmail.com;0;1;0;0;0;0;0;0;"15-09-2016 15:32";"15-09-2016 15:32"
04-10-2016;Dr.;Jim;Jackson;21;Jim_Jackson@gmail.com;0;0;0;0;1;1;1;0;"15-09-2016 15:32";"15-09-2016 15:32"
04-10-2016;Mr.;Andrew;Clinton;54;Andrew_Clinton@gmail.com;0;0;0;0;0;0;0;1;"15-09-2016 13:56";"15-09-2016 13:56"
04-10-2016;Mr.;Jim;Eastwood;16;Jim_Eastwood@gmail.com;0;0;0;0;0;0;1;1;"15-09-2016 13:32";"15-09-2016 13:32"
04-10-2016;Mr.;Roger;Burns;18;Roger_Burns@gmail.com;0;1;1;0;0;0;0;1;"15-09-2016 12:32";"15-09-2016 12:32"
04-10-2016;;William;Smith;21;William_Smith@gmail.com;0;0;0;1;1;1;0;0;"15-09-2016 11:30";"15-09-2016 11:30"
04-10-2016;;Andrew;Smith;60;Andrew_Smith@gmail.com;1;0;1;1;1;0;0;0;"15-09-2016 07:32";"15-09-2016 07:32"
04-10-2016;Mr.;Tom;Walker;21;Tom_Walker@gmail.com;1;1;1;0;1;0;0;1;"15-09-2016 07:18";"15-09-2016 07:18"
04-10-2016;;Tom;Smith;60;Tom_Smith@gmail.com;1;1;1;1;1;0;1;0;"15-09-2016 07:18";"15-09-2016 07:18"
04-10-2016;Dr.;Sam;Burns;5;Sam_Burns@gmail.com;0;1;1;0;1;0;1;1;"15-09-2016 07:18";"15-09-2016 07:18"
04-10-2016;Dr.;William;Dent;16;William_Dent@gmail.com;0;0;0;0;0;1;1;0;"15-09-2016 05:18";"15-09-2016 05:18"
04-10-2016;Dr.;Jack;Burns;25;Jack_Burns@gmail.com;0;0;0;0;0;0;0;1;"15-09-2016 03:18";"15-09-2016 03:18"
04-10-2016;;William;Walker;35;William_Walker@gmail.com;1;0;0;1;0;1;0;0;"15-09-2016 03:18";"15-09-2016 03:18"
04-10-2016;Mr.;William;Doe;16;William_Doe@gmail.com;0;0;1;1;0;1;0;1;"15-09-2016 03:18";"15-09-2016 03:18"
04-10-2016;Dr.;John;Gordon;87;John_Gordon@gmail.com;0;1;0;0;0;0;0;0;"15-09-2016 03:18";"15-09-2016 03:18"
04-10-2016;Dr.;John;Walker;16;John_Walker@gmail.com;0;0;0;0;0;1;0;0;"15-09-2016 02:18";"15-09-2016 02:18"
04-10-2016;Dr.;Bill;Doe;5;Bill_Doe@gmail.com;0;1;1;0;1;1;0;1;"15-09-2016 02:18";"15-09-2016 02:18"
04-10-2016;Mr.;Jack;Doe;54;Jack_Doe@gmail.com;0;1;0;0;1;1;0;1;"15-09-2016 01:18";"15-09-2016 01:18"
04-10-2016;Dr.;Jack;Smith;5;Jack_Smith@gmail.com;0;0;1;0;1;0;0;0;"15-09-2016 00:18";"15-09-2016 00:18"
04-10-2016;Mr.;Jim;Walker;5;Jim_Walker@gmail.com;1;0;0;0;1;0;1;1;"14-09-2016 23:45";"14-09-2016 23:45"
04-10-2016;;Sam;Smith;25;Sam_Smith@gmail.com;1;1;1;0;1;1;0;1;"14-09-2016 22:45";"14-09-2016 22:45"
04-10-2016;;Sam;Clinton;5;Sam_Clinton@gmail.com;1;0;1;1;0;0;1;1;"14-09-2016 22:45";"14-09-2016 22:45"
04-10-2016;Dr.;Sam;Peterson;87;Sam_Peterson@gmail.com;0;0;1;0;0;0;1;0;"14-09-2016 22:18";"14-09-2016 22:18"
04-10-2016;;Andrew;Jackson;25;Andrew_Jackson@gmail.com;0;0;1;1;0;0;0;0;"14-09-2016 22:18";"14-09-2016 22:18"
04-10-2016;;William;Doe;87;William_Doe@gmail.com;1;0;0;1;1;0;1;1;"14-09-2016 21:18";"14-09-2016 21:18"
04-10-2016;Mr.;Jack;Smith;0;Jack_Smith@gmail.com;0;0;0;0;1;1;0;0;"14-09-2016 20:45";"14-09-2016 20:45"
04-10-2016;Dr.;Sam;Burns;0;Sam_Burns@gmail.com;1;0;0;0;0;0;1;1;"14-09-2016 18:45";"14-09-2016 18:45"
04-10-2016;Dr.;George;Jackson;0;George_Jackson@gmail.com;1;1;1;0;1;0;0;0;"14-09-2016 16:45";"14-09-2016 16:45"
04-10-2016;;Tom;Dent;5;Tom_Dent@gmail.com;0;1;0;0;1;0;1;1;"14-09-2016 11:17";"14-09-2016 11:17"
04-10-2016;Mr.;Tom;Doe;54;Tom_Doe@gmail.com;0;0;1;0;0;1;0;0;"14-09-2016 11:17";"14-09-2016 11:17"
04-10-2016;Dr.;Andrew;Peterson;5;Andrew_Peterson@gmail.com;1;1;1;1;0;0;0;1;"14-09-2016 09:19";"14-09-2016 09:19"
04-10-2016;;Jack;Eastwood;18;Jack_Eastwood@gmail.com;0;0;1;0;0;0;0;0;"14-09-2016 09:19";"14-09-2016 09:19"
04-10-2016;Mr.;George;Burns;16;George_Burns@gmail.com;0;0;1;1;0;1;0;1;"14-09-2016 08:19";"14-09-2016 08:19"
04-10-2016;;Roger;Burns;60;Roger_Burns@gmail.com;1;1;0;0;0;1;0;0;"14-09-2016 07:19";"14-09-2016 07:19"
04-10-2016;Mr.;Sam;Clinton;87;Sam_Clinton@gmail.com;0;0;1;0;0;1;1;1;"14-09-2016 06:17";"14-09-2016 06:17"
04-10-2016;;Andrew;Jackson;87;Andrew_Jackson@gmail.com;1;0;1;0;1;0;0;1;"14-09-2016 04:17";"14-09-2016 04:17"
04-10-2016;Dr.;Bill;Eastwood;35;Bill_Eastwood@gmail.com;0;0;0;1;0;1;0;0;"14-09-2016 04:02";"14-09-2016 04:02"
04-10-2016;Dr.;Roger;Eastwood;25;Roger_Eastwood@gmail.com;1;1;0;0;0;0;0;0;"14-09-2016 03:17";"14-09-2016 03:17"
04-10-2016;Mr.;Tom;Smith;5;Tom_Smith@gmail.com;0;0;1;0;0;0;0;0;"14-09-2016 02:50";"14-09-2016 02:50"
04-10-2016;Dr.;Jack;Dent;25;Jack_Dent@gmail.com;0;1;1;1;1;0;1;0;"14-09-2016 02:19";"14-09-2016 02:19"
04-10-2016;Mr.;George;Walker;0;George_Walker@gmail.com;1;0;0;1;0;0;0;0;"14-09-2016 02:17";"14-09-2016 02:17"
04-10-2016;Mr.;George;Burns;54;George_Burns@gmail.com;0;1;0;0;1;0;0;0;"14-09-2016 02:17";"14-09-2016 02:17"
04-10-2016;;Roger;Burns;5;Roger_Burns@gmail.com;0;0;1;1;1;1;0;1;"14-09-2016 01:19";"14-09-2016 01:19"
04-10-2016;Dr.;Bill;Peterson;16;Bill_Peterson@gmail.com;0;0;0;1;0;0;0;0;"14-09-2016 01:17";"14-09-2016 01:17"
04-10-2016;;Sam;Clinton;87;Sam_Clinton@gmail.com;1;1;1;0;1;1;1;1;"14-09-2016 00:19";"14-09-2016 00:19"
04-10-2016;;Bill;Gordon;87;Bill_Gordon@gmail.com;0;0;0;0;0;0;0;0;"14-09-2016 00:17";"14-09-2016 00:17"
04-10-2016;Mr.;Tom;Smith;18;Tom_Smith@gmail.com;0;0;0;0;0;0;0;0;"13-09-2016 23:32";"13-09-2016 23:32"
04-10-2016;;Tom;Doe;5;Tom_Doe@gmail.com;0;0;0;0;0;0;0;0;"13-09-2016 22:50";"13-09-2016 22:50"
04-10-2016;Dr.;Tom;Clinton;87;Tom_Clinton@gmail.com;0;0;1;0;0;0;0;0;"13-09-2016 21:50";"13-09-2016 21:50"
04-10-2016;;Tom;Gordon;60;Tom_Gordon@gmail.com;0;0;0;0;0;0;1;0;"13-09-2016 19:05";"13-09-2016 19:05"
04-10-2016;;Jack;Burns;87;Jack_Burns@gmail.com;0;1;0;0;0;0;0;1;"13-09-2016 18:50";"13-09-2016 18:50"
04-10-2016;Mr.;George;Smith;5;George_Smith@gmail.com;0;0;0;0;0;0;0;0;"13-09-2016 17:50";"13-09-2016 17:50"
04-10-2016;Dr.;Tom;Eastwood;5;Tom_Eastwood@gmail.com;0;0;1;0;0;1;1;1;"13-09-2016 17:32";"13-09-2016 17:32"
04-10-2016;;Roger;Dent;25;Roger_Dent@gmail.com;0;0;0;0;0;0;0;0;"13-09-2016 16:23";"13-09-2016 16:23"
04-10-2016;Dr.;Andrew;Doe;60;Andrew_Doe@gmail.com;1;0;0;1;1;1;1;1;"13-09-2016 15:50";"13-09-2016 15:50"
04-10-2016;;Bill;Smith;18;Bill_Smith@gmail.com;0;0;1;0;1;1;1;0;"13-09-2016 10:47";"13-09-2016 10:47"
04-10-2016;Dr.;George;Eastwood;5;George_Eastwood@gmail.com;1;0;1;1;1;0;0;0;"13-09-2016 10:47";"13-09-2016 10:47"
04-10-2016;;Tom;Doe;35;Tom_Doe@gmail.com;0;1;1;1;0;1;0;0;"13-09-2016 10:23";"13-09-2016 10:23"
04-10-2016;Mr.;Sam;Gordon;35;Sam_Gordon@gmail.com;1;0;1;0;1;1;1;0;"13-09-2016 10:23";"13-09-2016 10:23"
04-10-2016;;Andrew;Smith;60;Andrew_Smith@gmail.com;0;1;0;0;0;0;1;1;"13-09-2016 10:23";"13-09-2016 10:23"
04-10-2016;Dr.;Jim;Eastwood;35;Jim_Eastwood@gmail.com;0;0;0;1;1;0;0;1;"13-09-2016 07:28";"13-09-2016 07:28"
04-10-2016;;Tom;Doe;25;Tom_Doe@gmail.com;1;0;1;0;1;0;1;0;"13-09-2016 06:47";"13-09-2016 06:47"
04-10-2016;Dr.;Bill;Eastwood;35;Bill_Eastwood@gmail.com;1;1;0;1;1;1;1;1;"13-09-2016 05:47";"13-09-2016 05:47"
04-10-2016;Dr.;John;Jackson;25;John_Jackson@gmail.com;0;1;1;0;0;0;1;0;"13-09-2016 04:47";"13-09-2016 04:47"
04-10-2016;Mr.;Jack;Clinton;54;Jack_Clinton@gmail.com;1;1;1;0;0;0;0;1;"13-09-2016 02:14";"13-09-2016 02:14"
04-10-2016;Dr.;Bill;Jackson;16;Bill_Jackson@gmail.com;0;0;0;0;0;0;1;1;"12-09-2016 22:14";"12-09-2016 22:14"
04-10-2016;;William;Peterson;54;William_Peterson@gmail.com;1;0;1;0;1;1;1;1;"12-09-2016 20:17";"12-09-2016 20:17"
04-10-2016;;Andrew;Clinton;60;Andrew_Clinton@gmail.com;1;1;1;0;1;0;1;0;"12-09-2016 20:14";"12-09-2016 20:14"
04-10-2016;Mr.;Jack;Gordon;54;Jack_Gordon@gmail.com;0;0;1;0;0;0;0;0;"12-09-2016 19:17";"12-09-2016 19:17"
04-10-2016;Mr.;George;Dent;54;George_Dent@gmail.com;0;0;0;0;1;0;0;1;"12-09-2016 19:14";"12-09-2016 19:14"
04-10-2016;Mr.;Bill;Burns;60;Bill_Burns@gmail.com;0;0;1;0;0;0;0;0;"12-09-2016 15:14";"12-09-2016 15:14"
04-10-2016;Dr.;John;Eastwood;87;John_Eastwood@gmail.com;1;0;1;0;0;1;0;1;"12-09-2016 15:14";"12-09-2016 15:14"
04-10-2016;;Roger;Peterson;35;Roger_Peterson@gmail.com;0;1;0;1;1;0;0;1;"12-09-2016 15:14";"12-09-2016 15:14"
04-10-2016;;Sam;Gordon;25;Sam_Gordon@gmail.com;0;0;1;0;1;0;1;0;"12-09-2016 15:14";"12-09-2016 15:14"
04-10-2016;;Roger;Smith;35;Roger_Smith@gmail.com;0;1;0;0;0;0;1;0;"12-09-2016 06:48";"12-09-2016 06:48"
04-10-2016;;John;Walker;18;John_Walker@gmail.com;0;0;1;0;1;1;0;0;"12-09-2016 05:48";"12-09-2016 05:48"
04-10-2016;;George;Smith;21;George_Smith@gmail.com;0;0;1;0;0;0;0;0;"12-09-2016 04:04";"12-09-2016 04:04"
04-10-2016;Mr.;John;Burns;35;John_Burns@gmail.com;1;0;1;1;0;0;0;0;"12-09-2016 03:04";"12-09-2016 03:04"
04-10-2016;Dr.;Jim;Eastwood;35;Jim_Eastwood@gmail.com;1;1;0;1;0;1;1;1;"12-09-2016 02:15";"12-09-2016 02:15"
04-10-2016;Mr.;Jim;Peterson;60;Jim_Peterson@gmail.com;1;1;1;1;1;0;0;0;"12-09-2016 02:04";"12-09-2016 02:04"
04-10-2016;Dr.;Jack;Eastwood;18;Jack_Eastwood@gmail.com;1;1;1;0;1;0;0;1;"12-09-2016 01:48";"12-09-2016 01:48"
04-10-2016;Mr.;William;Clinton;25;William_Clinton@gmail.com;0;0;1;1;1;1;0;0;"12-09-2016 00:48";"12-09-2016 00:48"
04-10-2016;;Jack;Burns;35;Jack_Burns@gmail.com;0;0;0;0;0;0;0;0;"12-09-2016 00:04";"12-09-2016 00:04"
04-10-2016;;John;Smith;0;John_Smith@gmail.com;0;1;1;1;1;1;1;1;"11-09-2016 23:48";"11-09-2016 23:48"
04-10-2016;Mr.;Sam;Dent;18;Sam_Dent@gmail.com;0;0;0;0;0;0;0;0;"11-09-2016 23:38";"11-09-2016 23:38"
04-10-2016;Mr.;Jack;Gordon;21;Jack_Gordon@gmail.com;0;0;0;0;1;0;0;0;"11-09-2016 23:15";"11-09-2016 23:15"
04-10-2016;Dr.;Sam;Walker;87;Sam_Walker@gmail.com;1;1;0;0;0;0;1;0;"11-09-2016 23:15";"11-09-2016 23:15"
04-10-2016;Dr.;John;Burns;25;John_Burns@gmail.com;0;0;0;1;0;0;0;1;"11-09-2016 23:04";"11-09-2016 23:04"
04-10-2016;;Jim;Walker;16;Jim_Walker@gmail.com;1;1;1;0;1;1;0;0;"11-09-2016 23:04";"11-09-2016 23:04"
04-10-2016;Dr.;Jack;Smith;25;Jack_Smith@gmail.com;0;0;0;1;0;1;1;1;"11-09-2016 20:23";"11-09-2016 20:23"
04-10-2016;Dr.;Sam;Peterson;16;Sam_Peterson@gmail.com;1;1;0;0;0;1;1;0;"11-09-2016 19:04";"11-09-2016 19:04"
04-10-2016;;Roger;Eastwood;87;Roger_Eastwood@gmail.com;0;0;0;0;0;1;0;0;"11-09-2016 09:08";"11-09-2016 09:08"
04-10-2016;Dr.;Jim;Gordon;16;Jim_Gordon@gmail.com;0;0;0;1;0;0;1;0;"11-09-2016 09:08";"11-09-2016 09:08"
04-10-2016;Dr.;Jack;Gordon;35;Jack_Gordon@gmail.com;0;0;0;0;0;0;0;0;"11-09-2016 08:08";"11-09-2016 08:08"
04-10-2016;;John;Burns;87;John_Burns@gmail.com;0;0;0;0;0;1;0;0;"11-09-2016 05:08";"11-09-2016 05:08"
04-10-2016;;Tom;Burns;87;Tom_Burns@gmail.com;0;1;1;0;0;1;0;0;"11-09-2016 04:08";"11-09-2016 04:08"
04-10-2016;;Andrew;Jackson;60;Andrew_Jackson@gmail.com;1;0;1;1;1;1;1;0;"11-09-2016 03:08";"11-09-2016 03:08"
04-10-2016;Mr.;Jim;Smith;87;Jim_Smith@gmail.com;1;1;0;0;0;1;1;0;"11-09-2016 01:08";"11-09-2016 01:08"
04-10-2016;;Sam;Smith;87;Sam_Smith@gmail.com;1;1;1;0;1;0;0;1;"11-09-2016 00:08";"11-09-2016 00:08"
04-10-2016;;William;Clinton;0;William_Clinton@gmail.com;0;0;0;0;0;0;1;0;"10-09-2016 22:08";"10-09-2016 22:08"
